per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
46,1,2,0,1,1,690
47,1,2,0,1,1,700
48,1,2,0,1,1,702
37,1,3,0,1,1,323
38,1,3,0,1,1,372
39,1,3,0,1,1,345
40,1,3,0,1,1,406
41,1,3,0,1,1,336
42,1,3,0,1,1,371
43,1,3,0,1,1,380
44,1,3,0,1,1,391
45,1,3,0,1,1,417
46,1,3,0,1,1,405
47,1,3,0,1,1,441
48,1,3,0,1,1,428
37,2,1,0,1,0,73.2
38,2,1,0,1,0,74.6
39,2,1,0,1,0,101.4
40,2,1,0,1,0,120.8
41,2,1,0,1,0,117.5
42,2,1,0,1,0,107
43,2,1,0,1,0,105.8
44,2,1,0,1,0,111
45,2,1,0,1,0,95.2
46,2,1,0,1,0,107.6
47,2,1,0,1,0,94.5
48,2,1,0,1,0,78
37,2,1,0,2,0,12.9
38,2,1,0,2,0,14.1
39,2,1,0,2,0,19.8
40,2,1,0,2,0,30.2
41,2,1,0,2,0,23.7
42,2,1,0,2,0,21.7
43,2,1,0,2,0,20.2
44,2,1,0,2,0,21.9
45,2,1,0,2,0,17.9
46,2,1,0,2,0,23.1
47,2,1,0,2,0,20.6
48,2,1,0,2,0,16.6
37,2,1,0,3,0,9.2
38,2,1,0,3,0,11.9
39,2,1,0,3,0,18.7
40,2,1,0,3,0,24.8
41,2,1,0,3,0,26.8
42,2,1,0,3,0,25.6
43,2,1,0,3,0,24.2
44,2,1,0,3,0,22.5
45,2,1,0,3,0,21.8
46,2,1,0,3,0,22.5
47,2,1,0,3,0,17.8
48,2,1,0,3,0,12.5
37,2,1,0,4,0,24.4
38,2,1,0,4,0,24.4
39,2,1,0,4,0,31.4
40,2,1,0,4,0,30.7
41,2,1,0,4,0,33.1
42,2,1,0,4,0,28.7
43,2,1,0,4,0,30.3
44,2,1,0,4,0,32.3
45,2,1,0,4,0,27.8
46,2,1,0,4,0,30.8
47,2,1,0,4,0,27.6
48,2,1,0,4,0,21.3
37,2,1,0,5,0,26.7
38,2,1,0,5,0,24.3
39,2,1,0,5,0,31.5
40,2,1,0,5,0,35.1
41,2,1,0,5,0,34
42,2,1,0,5,0,31
43,2,1,0,5,0,31.2
44,2,1,0,5,0,34.3
45,2,1,0,5,0,27.8
46,2,1,0,5,0,31.1
47,2,1,0,5,0,28.5
48,2,1,0,5,0,27.6
37,2,2,0,1,0,44.3
38,2,2,0,1,0,45.1
39,2,2,0,1,0,63.3
40,2,2,0,1,0,75.2
41,2,2,0,1,0,75.2
42,2,2,0,1,0,67.8
43,2,2,0,1,0,66.8
44,2,2,0,1,0,68.8
45,2,2,0,1,0,57.5
46,2,2,0,1,0,62.9
47,2,2,0,1,0,51.1
48,2,2,0,1,0,38.3
37,2,3,0,1,0,23
38,2,3,0,1,0,24.4
39,2,3,0,1,0,29.7
40,2,3,0,1,0,37.5
41,2,3,0,1,0,33
42,2,3,0,1,0,32.3
43,2,3,0,1,0,31.7
44,2,3,0,1,0,35.1
45,2,3,0,1,0,31.1
46,2,3,0,1,0,36.8
47,2,3,0,1,0,36.3
48,2,3,0,1,0,32.4
37,4,1,0,1,1,1361
38,4,1,0,1,1,1278
39,4,1,0,1,1,1443
40,4,1,0,1,1,1524
41,4,1,0,1,1,1483
42,4,1,0,1,1,1404
43,4,1,0,1,1,1450
44,4,1,0,1,1,1517
45,4,1,0,1,1,1324
46,4,1,0,1,1,1533
47,4,1,0,1,1,1622
48,4,1,0,1,1,1564
37,4,1,0,2,1,276
38,4,1,0,2,1,215
39,4,1,0,2,1,252
40,4,1,0,2,1,280
41,4,1,0,2,1,284
42,4,1,0,2,1,272
43,4,1,0,2,1,262
44,4,1,0,2,1,272
45,4,1,0,2,1,223
46,4,1,0,2,1,229
47,4,1,0,2,1,256
48,4,1,0,2,1,331
37,4,1,0,3,1,235
38,4,1,0,3,1,275
39,4,1,0,3,1,284
40,4,1,0,3,1,326
41,4,1,0,3,1,289
42,4,1,0,3,1,260
43,4,1,0,3,1,284
44,4,1,0,3,1,308
45,4,1,0,3,1,248
46,4,1,0,3,1,305
47,4,1,0,3,1,344
48,4,1,0,3,1,283
37,4,1,0,4,1,485
38,4,1,0,4,1,498
39,4,1,0,4,1,536
40,4,1,0,4,1,515
41,4,1,0,4,1,518
42,4,1,0,4,1,517
43,4,1,0,4,1,520
44,4,1,0,4,1,539
45,4,1,0,4,1,469
46,4,1,0,4,1,629
47,4,1,0,4,1,580
48,4,1,0,4,1,570
37,4,1,0,5,1,365
38,4,1,0,5,1,290
39,4,1,0,5,1,371
40,4,1,0,5,1,403
41,4,1,0,5,1,392
42,4,1,0,5,1,355
43,4,1,0,5,1,384
44,4,1,0,5,1,398
45,4,1,0,5,1,384
46,4,1,0,5,1,370
47,4,1,0,5,1,442
48,4,1,0,5,1,380
37,4,2,0,1,1,974
38,4,2,0,1,1,946
39,4,2,0,1,1,979
40,4,2,0,1,1,1027
41,4,2,0,1,1,1032
42,4,2,0,1,1,951
43,4,2,0,1,1,983
44,4,2,0,1,1,1053
45,4,2,0,1,1,866
46,4,2,0,1,1,990
47,4,2,0,1,1,1080
48,4,2,0,1,1,998
37,5,1,0,1,0,81.2
38,5,1,0,1,0,77.1
39,5,1,0,1,0,116.2
40,5,1,0,1,0,147.8
41,5,1,0,1,0,155.2
42,5,1,0,1,0,136.8
43,5,1,0,1,0,136.5
44,5,1,0,1,0,147.7
45,5,1,0,1,0,114.3
46,5,1,0,1,0,135.2
47,5,1,0,1,0,120.9
48,5,1,0,1,0,93.9
37,5,1,0,2,0,11.5
38,5,1,0,2,0,9.1
39,5,1,0,2,0,16.9
40,5,1,0,2,0,29.4
41,5,1,0,2,0,32.5
42,5,1,0,2,0,30.5
43,5,1,0,2,0,25.3
44,5,1,0,2,0,28.3
45,5,1,0,2,0,21.5
46,5,1,0,2,0,20
47,5,1,0,2,0,19.4
48,5,1,0,2,0,19.4
37,5,1,0,3,0,9.5
38,5,1,0,3,0,10.3
39,5,1,0,3,0,18.3
40,5,1,0,3,0,34.4
41,5,1,0,3,0,34.1
42,5,1,0,3,0,29.3
43,5,1,0,3,0,28.9
44,5,1,0,3,0,34
45,5,1,0,3,0,23.5
46,5,1,0,3,0,29.3
47,5,1,0,3,0,24.6
48,5,1,0,3,0,13.4
37,5,1,0,4,0,32
38,5,1,0,4,0,35.6
39,5,1,0,4,0,49.4
40,5,1,0,4,0,46.7
41,5,1,0,4,0,51.2
42,5,1,0,4,0,45.9
43,5,1,0,4,0,48.2
44,5,1,0,4,0,51.1
45,5,1,0,4,0,38.6
46,5,1,0,4,0,53.7
47,5,1,0,4,0,43.7
48,5,1,0,4,0,35.2
37,5,1,0,5,0,28.2
38,5,1,0,5,0,22.1
39,5,1,0,5,0,31.7
40,5,1,0,5,0,37.2
41,5,1,0,5,0,37.4
42,5,1,0,5,0,31.1
43,5,1,0,5,0,34.2
44,5,1,0,5,0,34.3
45,5,1,0,5,0,30.8
46,5,1,0,5,0,32.2
47,5,1,0,5,0,33.2
48,5,1,0,5,0,25.9
37,5,2,0,1,0,54.4
38,5,2,0,1,0,53.2
39,5,2,0,1,0,79.9
40,5,2,0,1,0,101.2
41,5,2,0,1,0,108
42,5,2,0,1,0,95.9
43,5,2,0,1,0,94.9
44,5,2,0,1,0,101.7
45,5,2,0,1,0,75.7
46,5,2,0,1,0,92
47,5,2,0,1,0,78.5
48,5,2,0,1,0,55.9
49,1,1,0,1,1,1248
50,1,1,0,1,1,1212
51,1,1,0,1,1,1258
52,1,1,0,1,1,1288
53,1,1,0,1,1,1350
54,1,1,0,1,1,1345
55,1,1,0,1,1,1321
56,1,1,0,1,1,1310
57,1,1,0,1,1,1413
58,1,1,0,1,1,1414
59,1,1,0,1,1,1357
60,1,1,0,1,1,1423
49,1,1,0,2,1,245
50,1,1,0,2,1,233
51,1,1,0,2,1,230
52,1,1,0,2,1,230
53,1,1,0,2,1,247
54,1,1,0,2,1,213
55,1,1,0,2,1,226
56,1,1,0,2,1,224
57,1,1,0,2,1,268
58,1,1,0,2,1,261
59,1,1,0,2,1,235
60,1,1,0,2,1,243
49,1,1,0,3,1,201
50,1,1,0,3,1,193
51,1,1,0,3,1,251
52,1,1,0,3,1,285
53,1,1,0,3,1,270
54,1,1,0,3,1,285
55,1,1,0,3,1,268
56,1,1,0,3,1,277
57,1,1,0,3,1,274
58,1,1,0,3,1,281
59,1,1,0,3,1,299
60,1,1,0,3,1,274
49,1,1,0,4,1,370
50,1,1,0,4,1,375
51,1,1,0,4,1,361
52,1,1,0,4,1,382
53,1,1,0,4,1,406
54,1,1,0,4,1,399
55,1,1,0,4,1,409
56,1,1,0,4,1,392
57,1,1,0,4,1,428
58,1,1,0,4,1,425
59,1,1,0,4,1,422
60,1,1,0,4,1,476
49,1,1,0,5,1,432
50,1,1,0,5,1,411
51,1,1,0,5,1,416
52,1,1,0,5,1,391
53,1,1,0,5,1,427
54,1,1,0,5,1,448
55,1,1,0,5,1,418
56,1,1,0,5,1,417
57,1,1,0,5,1,443
58,1,1,0,5,1,447
59,1,1,0,5,1,401
60,1,1,0,5,1,430
49,1,2,0,1,1,695
50,1,2,0,1,1,699
51,1,2,0,1,1,738
52,1,2,0,1,1,777
53,1,2,0,1,1,740
54,1,2,0,1,1,771
55,1,2,0,1,1,752
56,1,2,0,1,1,756
57,1,2,0,1,1,784
58,1,2,0,1,1,771
59,1,2,0,1,1,735
60,1,2,0,1,1,714
49,1,3,0,1,1,449
50,1,3,0,1,1,410
51,1,3,0,1,1,404
52,1,3,0,1,1,407
53,1,3,0,1,1,493
54,1,3,0,1,1,431
55,1,3,0,1,1,443
56,1,3,0,1,1,447
57,1,3,0,1,1,497
58,1,3,0,1,1,511
59,1,3,0,1,1,496
60,1,3,0,1,1,594
49,2,1,0,1,0,84.4
50,2,1,0,1,0,78.7
51,2,1,0,1,0,108.8
52,2,1,0,1,0,131.5
53,2,1,0,1,0,138.7
54,2,1,0,1,0,118.7
55,2,1,0,1,0,121.9
56,2,1,0,1,0,115
57,2,1,0,1,0,114.7
58,2,1,0,1,0,127.8
59,2,1,0,1,0,98.6
60,2,1,0,1,0,96.1
49,2,1,0,2,0,11.8
50,2,1,0,2,0,11.6
51,2,1,0,2,0,18.5
52,2,1,0,2,0,25.2
53,2,1,0,2,0,26.1
54,2,1,0,2,0,19.7
55,2,1,0,2,0,20.9
56,2,1,0,2,0,20.5
57,2,1,0,2,0,22.4
58,2,1,0,2,0,24.8
59,2,1,0,2,0,18.8
60,2,1,0,2,0,19.1
49,2,1,0,3,0,9.5
50,2,1,0,3,0,9
51,2,1,0,3,0,20.4
52,2,1,0,3,0,30.9
53,2,1,0,3,0,30.5
54,2,1,0,3,0,28.5
55,2,1,0,3,0,26.9
56,2,1,0,3,0,25.4
57,2,1,0,3,0,24.3
58,2,1,0,3,0,26.9
59,2,1,0,3,0,22
60,2,1,0,3,0,14.5
49,2,1,0,4,0,28.2
50,2,1,0,4,0,26.8
51,2,1,0,4,0,32.6
52,2,1,0,4,0,37.5
53,2,1,0,4,0,39.2
54,2,1,0,4,0,33.2
55,2,1,0,4,0,37.1
56,2,1,0,4,0,33.5
57,2,1,0,4,0,34.6
58,2,1,0,4,0,37.7
59,2,1,0,4,0,30.4
60,2,1,0,4,0,32.2
49,2,1,0,5,0,35
50,2,1,0,5,0,31.2
51,2,1,0,5,0,37.2
52,2,1,0,5,0,37.8
53,2,1,0,5,0,42.9
54,2,1,0,5,0,37.2
55,2,1,0,5,0,37
56,2,1,0,5,0,35.6
57,2,1,0,5,0,33.4
58,2,1,0,5,0,38.3
59,2,1,0,5,0,27.4
60,2,1,0,5,0,30.3
49,2,2,0,1,0,43.3
50,2,2,0,1,0,43.4
51,2,2,0,1,0,63.8
52,2,2,0,1,0,82.1
53,2,2,0,1,0,78.8
54,2,2,0,1,0,71
55,2,2,0,1,0,72.8
56,2,2,0,1,0,68.1
57,2,2,0,1,0,65.4
58,2,2,0,1,0,69.7
59,2,2,0,1,0,51
60,2,2,0,1,0,40.8
49,2,3,0,1,0,33
50,2,3,0,1,0,28.2
51,2,3,0,1,0,33.6
52,2,3,0,1,0,38.6
53,2,3,0,1,0,48.7
54,2,3,0,1,0,35.9
55,2,3,0,1,0,38.7
56,2,3,0,1,0,38.1
57,2,3,0,1,0,39
58,2,3,0,1,0,46.4
59,2,3,0,1,0,38.4
60,2,3,0,1,0,47
49,4,1,0,1,1,1244
50,4,1,0,1,1,1456
51,4,1,0,1,1,1534
52,4,1,0,1,1,1689
53,4,1,0,1,1,1641
54,4,1,0,1,1,1588
55,4,1,0,1,1,1614
56,4,1,0,1,1,1639
57,4,1,0,1,1,1763
58,4,1,0,1,1,1779
59,4,1,0,1,1,1622
60,4,1,0,1,1,1491
49,4,1,0,2,1,158
50,4,1,0,2,1,227
51,4,1,0,2,1,244
52,4,1,0,2,1,328
53,4,1,0,2,1,262
54,4,1,0,2,1,235
55,4,1,0,2,1,241
56,4,1,0,2,1,275
57,4,1,0,2,1,269
58,4,1,0,2,1,291
59,4,1,0,2,1,254
60,4,1,0,2,1,221
49,4,1,0,3,1,156
50,4,1,0,3,1,269
51,4,1,0,3,1,271
52,4,1,0,3,1,342
53,4,1,0,3,1,356
54,4,1,0,3,1,340
55,4,1,0,3,1,316
56,4,1,0,3,1,349
57,4,1,0,3,1,362
58,4,1,0,3,1,385
59,4,1,0,3,1,348
60,4,1,0,3,1,297
49,4,1,0,4,1,502
50,4,1,0,4,1,523
51,4,1,0,4,1,610
52,4,1,0,4,1,586
53,4,1,0,4,1,571
54,4,1,0,4,1,574
55,4,1,0,4,1,619
56,4,1,0,4,1,595
57,4,1,0,4,1,693
58,4,1,0,4,1,662
59,4,1,0,4,1,597
60,4,1,0,4,1,514
49,4,1,0,5,1,428
50,4,1,0,5,1,437
51,4,1,0,5,1,409
52,4,1,0,5,1,433
53,4,1,0,5,1,452
54,4,1,0,5,1,439
55,4,1,0,5,1,438
56,4,1,0,5,1,420
57,4,1,0,5,1,439
58,4,1,0,5,1,441
59,4,1,0,5,1,422
60,4,1,0,5,1,459
49,4,2,0,1,1,810
50,4,2,0,1,1,977
51,4,2,0,1,1,962
52,4,2,0,1,1,1096
53,4,2,0,1,1,1071
54,4,2,0,1,1,1007
55,4,2,0,1,1,1031
56,4,2,0,1,1,1056
57,4,2,0,1,1,1106
58,4,2,0,1,1,1088
59,4,2,0,1,1,1032
60,4,2,0,1,1,852
56,4,3,0,1,1,476
57,4,3,0,1,1,524
58,4,3,0,1,1,555
59,4,3,0,1,1,458
60,4,3,0,1,1,510
49,5,1,0,1,0,79
50,5,1,0,1,0,89.6
51,5,1,0,1,0,124.8
52,5,1,0,1,0,164.2
53,5,1,0,1,0,172.7
54,5,1,0,1,0,154.2
55,5,1,0,1,0,151.3
56,5,1,0,1,0,144
57,5,1,0,1,0,143.7
58,5,1,0,1,0,165.3
59,5,1,0,1,0,119.3
60,5,1,0,1,0,95
49,5,1,0,2,0,6.5
50,5,1,0,2,0,9.3
51,5,1,0,2,0,16
52,5,1,0,2,0,34.9
53,5,1,0,2,0,30.4
54,5,1,0,2,0,26.5
55,5,1,0,2,0,23.3
56,5,1,0,2,0,26.1
57,5,1,0,2,0,22.8
58,5,1,0,2,0,30.3
59,5,1,0,2,0,22.3
60,5,1,0,2,0,12.6
49,5,1,0,3,0,6.2
50,5,1,0,3,0,9.8
51,5,1,0,3,0,17.3
52,5,1,0,3,0,36.6
53,5,1,0,3,0,42.7
54,5,1,0,3,0,38.4
55,5,1,0,3,0,31.7
56,5,1,0,3,0,32.6
57,5,1,0,3,0,32.2
58,5,1,0,3,0,38
59,5,1,0,3,0,25.7
60,5,1,0,3,0,18
49,5,1,0,4,0,32.9
50,5,1,0,4,0,37.4
51,5,1,0,4,0,56.8
52,5,1,0,4,0,52.7
53,5,1,0,4,0,56.4
54,5,1,0,4,0,51
55,5,1,0,4,0,57.4
56,5,1,0,4,0,50.4
57,5,1,0,4,0,55.4
58,5,1,0,4,0,58.3
59,5,1,0,4,0,43.5
60,5,1,0,4,0,34
49,5,1,0,5,0,33.4
50,5,1,0,5,0,33.2
51,5,1,0,5,0,34.8
52,5,1,0,5,0,40
53,5,1,0,5,0,43.2
54,5,1,0,5,0,38.4
55,5,1,0,5,0,38.9
56,5,1,0,5,0,34.9
57,5,1,0,5,0,33.3
58,5,1,0,5,0,38.7
59,5,1,0,5,0,27.8
60,5,1,0,5,0,30.3
49,5,2,0,1,0,45
50,5,2,0,1,0,53.4
51,5,2,0,1,0,79.8
52,5,2,0,1,0,110.1
53,5,2,0,1,0,112.5
54,5,2,0,1,0,101.7
55,5,2,0,1,0,99
56,5,2,0,1,0,98.2
57,5,2,0,1,0,91.7
58,5,2,0,1,0,98.2
59,5,2,0,1,0,74
60,5,2,0,1,0,48.8
56,5,3,0,1,0,37.4
57,5,3,0,1,0,42.3
58,5,3,0,1,0,54.6
59,5,3,0,1,0,34.6
60,5,3,0,1,0,37.5
61,1,1,0,1,1,1296
62,1,1,0,1,1,1442
63,1,1,0,1,1,1313
64,1,1,0,1,1,1264
65,1,1,0,1,1,1299
66,1,1,0,1,1,1280
67,1,1,0,1,1,1304
68,1,1,0,1,1,1306
69,1,1,0,1,1,1265
70,1,1,0,1,1,1230
71,1,1,0,1,1,1254
72,1,1,0,1,1,1164
61,1,1,0,2,1,198
62,1,1,0,2,1,269
63,1,1,0,2,1,262
64,1,1,0,2,1,232
65,1,1,0,2,1,244
66,1,1,0,2,1,264
67,1,1,0,2,1,244
68,1,1,0,2,1,250
69,1,1,0,2,1,241
70,1,1,0,2,1,223
71,1,1,0,2,1,243
72,1,1,0,2,1,248
61,1,1,0,3,1,298
62,1,1,0,3,1,343
63,1,1,0,3,1,297
64,1,1,0,3,1,264
65,1,1,0,3,1,279
66,1,1,0,3,1,269
67,1,1,0,3,1,276
68,1,1,0,3,1,295
69,1,1,0,3,1,299
70,1,1,0,3,1,301
71,1,1,0,3,1,295
72,1,1,0,3,1,252
61,1,1,0,4,1,401
62,1,1,0,4,1,405
63,1,1,0,4,1,398
64,1,1,0,4,1,398
65,1,1,0,4,1,399
66,1,1,0,4,1,391
67,1,1,0,4,1,414
68,1,1,0,4,1,434
69,1,1,0,4,1,401
70,1,1,0,4,1,392
71,1,1,0,4,1,411
72,1,1,0,4,1,367
61,1,1,0,5,1,399
62,1,1,0,5,1,425
63,1,1,0,5,1,356
64,1,1,0,5,1,370
65,1,1,0,5,1,377
66,1,1,0,5,1,356
67,1,1,0,5,1,370
68,1,1,0,5,1,327
69,1,1,0,5,1,324
70,1,1,0,5,1,314
71,1,1,0,5,1,305
72,1,1,0,5,1,297
61,1,2,0,1,1,708
62,1,2,0,1,1,820
63,1,2,0,1,1,737
64,1,2,0,1,1,688
65,1,2,0,1,1,727
66,1,2,0,1,1,710
67,1,2,0,1,1,709
68,1,2,0,1,1,714
69,1,2,0,1,1,713
70,1,2,0,1,1,705
71,1,2,0,1,1,731
72,1,2,0,1,1,699
61,1,3,0,1,1,474
62,1,3,0,1,1,491
63,1,3,0,1,1,477
64,1,3,0,1,1,477
65,1,3,0,1,1,468
66,1,3,0,1,1,467
67,1,3,0,1,1,491
68,1,3,0,1,1,498
69,1,3,0,1,1,460
70,1,3,0,1,1,427
71,1,3,0,1,1,430
72,1,3,0,1,1,390
61,2,1,0,1,0,86.4
62,2,1,0,1,0,90.9
63,2,1,0,1,0,119.2
64,2,1,0,1,0,128.8
65,2,1,0,1,0,122.9
66,2,1,0,1,0,124.8
67,2,1,0,1,0,119.5
68,2,1,0,1,0,108.4
69,2,1,0,1,0,107.6
70,2,1,0,1,0,106.6
71,2,1,0,1,0,90.6
72,2,1,0,1,0,80
61,2,1,0,2,0,9.6
62,2,1,0,2,0,12.8
63,2,1,0,2,0,22.6
64,2,1,0,2,0,25.2
65,2,1,0,2,0,23.4
66,2,1,0,2,0,26.8
67,2,1,0,2,0,22.2
68,2,1,0,2,0,21.7
69,2,1,0,2,0,21
70,2,1,0,2,0,20.2
71,2,1,0,2,0,18.9
72,2,1,0,2,0,19.1
61,2,1,0,3,0,14.2
62,2,1,0,3,0,16.2
63,2,1,0,3,0,25.6
64,2,1,0,3,0,28.9
65,2,1,0,3,0,28.7
66,2,1,0,3,0,29.2
67,2,1,0,3,0,27.2
68,2,1,0,3,0,25.8
69,2,1,0,3,0,27.7
70,2,1,0,3,0,27.5
71,2,1,0,3,0,21.7
72,2,1,0,3,0,14.2
61,2,1,0,4,0,30.6
62,2,1,0,4,0,29.4
63,2,1,0,4,0,37.8
64,2,1,0,4,0,38.7
65,2,1,0,4,0,35.8
66,2,1,0,4,0,36.2
67,2,1,0,4,0,37.3
68,2,1,0,4,0,34.5
69,2,1,0,4,0,33.3
70,2,1,0,4,0,33.2
71,2,1,0,4,0,29.3
72,2,1,0,4,0,25.2
61,2,1,0,5,0,32
62,2,1,0,5,0,32.5
63,2,1,0,5,0,33.2
64,2,1,0,5,0,36.1
65,2,1,0,5,0,35
66,2,1,0,5,0,32.5
67,2,1,0,5,0,32.9
68,2,1,0,5,0,26.4
69,2,1,0,5,0,25.6
70,2,1,0,5,0,25.7
71,2,1,0,5,0,20.7
72,2,1,0,5,0,21.5
61,2,2,0,1,0,42.7
62,2,2,0,1,0,48.5
63,2,2,0,1,0,67.6
64,2,2,0,1,0,73.1
65,2,2,0,1,0,70.9
66,2,2,0,1,0,72.3
67,2,2,0,1,0,68.2
68,2,2,0,1,0,61.1
69,2,2,0,1,0,61.9
70,2,2,0,1,0,60.8
71,2,2,0,1,0,50.8
72,2,2,0,1,0,42.2
61,2,3,0,1,0,34.8
62,2,3,0,1,0,33.5
63,2,3,0,1,0,41.6
64,2,3,0,1,0,45.7
65,2,3,0,1,0,42.9
66,2,3,0,1,0,43
67,2,3,0,1,0,42.5
68,2,3,0,1,0,40
69,2,3,0,1,0,38.2
70,2,3,0,1,0,37.5
71,2,3,0,1,0,32.9
72,2,3,0,1,0,32.2
61,4,1,0,1,1,1603
62,4,1,0,1,1,1820
63,4,1,0,1,1,1517
64,4,1,0,1,1,1448
65,4,1,0,1,1,1467
66,4,1,0,1,1,1550
67,4,1,0,1,1,1562
68,4,1,0,1,1,1569
69,4,1,0,1,1,1455
70,4,1,0,1,1,1524
71,4,1,0,1,1,1486
72,4,1,0,1,1,1484
61,4,1,0,2,1,233
62,4,1,0,2,1,249
63,4,1,0,2,1,245
64,4,1,0,2,1,217
65,4,1,0,2,1,267
66,4,1,0,2,1,262
67,4,1,0,2,1,253
68,4,1,0,2,1,264
69,4,1,0,2,1,230
70,4,1,0,2,1,266
71,4,1,0,2,1,249
72,4,1,0,2,1,319
61,4,1,0,3,1,358
62,4,1,0,3,1,491
63,4,1,0,3,1,329
64,4,1,0,3,1,297
65,4,1,0,3,1,334
66,4,1,0,3,1,343
67,4,1,0,3,1,340
68,4,1,0,3,1,353
69,4,1,0,3,1,328
70,4,1,0,3,1,373
71,4,1,0,3,1,346
72,4,1,0,3,1,268
61,4,1,0,4,1,584
62,4,1,0,4,1,650
63,4,1,0,4,1,580
64,4,1,0,4,1,566
65,4,1,0,4,1,561
66,4,1,0,4,1,583
67,4,1,0,4,1,568
68,4,1,0,4,1,596
69,4,1,0,4,1,554
70,4,1,0,4,1,596
71,4,1,0,4,1,546
72,4,1,0,4,1,580
61,4,1,0,5,1,428
62,4,1,0,5,1,431
63,4,1,0,5,1,363
64,4,1,0,5,1,368
65,4,1,0,5,1,305
66,4,1,0,5,1,361
67,4,1,0,5,1,400
68,4,1,0,5,1,356
69,4,1,0,5,1,343
70,4,1,0,5,1,290
71,4,1,0,5,1,345
72,4,1,0,5,1,317
61,4,2,0,1,1,1023
62,4,2,0,1,1,1162
63,4,2,0,1,1,931
64,4,2,0,1,1,901
65,4,2,0,1,1,947
66,4,2,0,1,1,981
67,4,2,0,1,1,969
68,4,2,0,1,1,990
69,4,2,0,1,1,957
70,4,2,0,1,1,996
71,4,2,0,1,1,930
72,4,2,0,1,1,963
61,4,3,0,1,1,441
62,4,3,0,1,1,481
63,4,3,0,1,1,466
64,4,3,0,1,1,442
65,4,3,0,1,1,439
66,4,3,0,1,1,457
67,4,3,0,1,1,482
68,4,3,0,1,1,471
69,4,3,0,1,1,408
70,4,3,0,1,1,414
71,4,3,0,1,1,466
72,4,3,0,1,1,433
61,5,1,0,1,0,97.9
62,5,1,0,1,0,101.3
63,5,1,0,1,0,129.1
64,5,1,0,1,0,147.1
65,5,1,0,1,0,152.8
66,5,1,0,1,0,157.2
67,5,1,0,1,0,140.6
68,5,1,0,1,0,138.3
69,5,1,0,1,0,119.8
70,5,1,0,1,0,141.2
71,5,1,0,1,0,110.6
72,5,1,0,1,0,93
61,5,1,0,2,0,9.1
62,5,1,0,2,0,8.6
63,5,1,0,2,0,17.3
64,5,1,0,2,0,24.6
65,5,1,0,2,0,29.1
66,5,1,0,2,0,28.2
67,5,1,0,2,0,24.2
68,5,1,0,2,0,24.7
69,5,1,0,2,0,19.9
70,5,1,0,2,0,27.3
71,5,1,0,2,0,21.8
72,5,1,0,2,0,19.8
61,5,1,0,3,0,13.2
62,5,1,0,3,0,19.1
63,5,1,0,3,0,24.2
64,5,1,0,3,0,33
65,5,1,0,3,0,37.9
66,5,1,0,3,0,40.3
67,5,1,0,3,0,31.7
68,5,1,0,3,0,33.2
69,5,1,0,3,0,29.3
70,5,1,0,3,0,36.7
71,5,1,0,3,0,26.1
72,5,1,0,3,0,15
61,5,1,0,4,0,40.6
62,5,1,0,4,0,42.7
63,5,1,0,4,0,55
64,5,1,0,4,0,53.7
65,5,1,0,4,0,54.8
66,5,1,0,4,0,56.4
67,5,1,0,4,0,50.6
68,5,1,0,4,0,50.3
69,5,1,0,4,0,44.5
70,5,1,0,4,0,52
71,5,1,0,4,0,40.1
72,5,1,0,4,0,37.1
61,5,1,0,5,0,34.9
62,5,1,0,5,0,30.8
63,5,1,0,5,0,32.7
64,5,1,0,5,0,35.9
65,5,1,0,5,0,31.1
66,5,1,0,5,0,32.3
67,5,1,0,5,0,34.1
68,5,1,0,5,0,30.1
69,5,1,0,5,0,26.1
70,5,1,0,5,0,25.2
71,5,1,0,5,0,22.6
72,5,1,0,5,0,21.1
61,5,2,0,1,0,58
62,5,2,0,1,0,62.4
63,5,2,0,1,0,82.2
64,5,2,0,1,0,94.9
65,5,2,0,1,0,98.2
66,5,2,0,1,0,100.9
67,5,2,0,1,0,89.9
68,5,2,0,1,0,92
69,5,2,0,1,0,79.8
70,5,2,0,1,0,89.4
71,5,2,0,1,0,67.5
72,5,2,0,1,0,55.2
61,5,2,0,2,0,4.3
62,5,2,0,2,0,4.1
63,5,2,0,2,0,11.3
64,5,2,0,2,0,14.7
65,5,2,0,2,0,18.8
66,5,2,0,2,0,17.9
67,5,2,0,2,0,15.2
68,5,2,0,2,0,14.4
69,5,2,0,2,0,12.1
70,5,2,0,2,0,14.2
71,5,2,0,2,0,13.3
72,5,2,0,2,0,6.9
61,5,2,0,3,0,8.3
62,5,2,0,3,0,11.6
63,5,2,0,3,0,16.8
64,5,2,0,3,0,23.9
65,5,2,0,3,0,24.6
66,5,2,0,3,0,26.8
67,5,2,0,3,0,21.8
68,5,2,0,3,0,24.4
69,5,2,0,3,0,20.9
70,5,2,0,3,0,22.1
71,5,2,0,3,0,15.1
72,5,2,0,3,0,10.4
61,5,2,0,4,0,29.9
62,5,2,0,4,0,33.4
63,5,2,0,4,0,37.6
64,5,2,0,4,0,38.5
65,5,2,0,4,0,38.7
66,5,2,0,4,0,40.6
67,5,2,0,4,0,36.3
68,5,2,0,4,0,37
69,5,2,0,4,0,32.9
70,5,2,0,4,0,38.4
71,5,2,0,4,0,27.9
72,5,2,0,4,0,28.2
61,5,2,0,5,0,15.5
